,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,11.07803549188774,276.25065342569815,11.07803549188774,6.250653425698147,0.06,7.5,0.33,8.0,6.250653425698147,0.06,7.5,0.22
1,1.0,10.924612286596656,305.8833437535437,10.924612286596656,35.88334375354373,0.06,7.5,0.33,8.0,35.88334375354373,0.06,7.5,0.22
2,2.0,10.448800955154613,291.02071840305746,10.448800955154613,21.020718403057458,0.06,7.5,0.33,8.0,21.020718403057458,0.06,7.5,0.22
3,3.0,10.580452133628654,305.86152639274195,10.580452133628654,35.86152639274195,0.06,7.5,0.33,8.0,35.86152639274195,0.06,7.5,0.22
4,4.0,11.40453818452856,286.80519389564864,11.40453818452856,16.805193895648642,0.06,7.5,0.33,8.0,16.805193895648642,0.06,7.5,0.22
5,5.0,9.74334895110828,316.756550405586,9.74334895110828,46.75655040558598,0.06,7.5,0.33,8.0,46.75655040558598,0.06,7.5,0.22
6,6.0,10.373348442787279,295.910477596313,10.373348442787279,25.910477596313,0.06,7.5,0.33,8.0,25.910477596313,0.06,7.5,0.22
7,7.0,8.793455343544627,280.0205162918787,8.793455343544627,10.020516291878721,0.06,7.5,0.33,8.0,10.020516291878721,0.06,7.5,0.22
8,8.0,9.478309588808141,288.86237872604886,9.478309588808141,18.86237872604886,0.06,7.5,0.33,8.0,18.86237872604886,0.06,7.5,0.22
9,9.0,9.671292713422593,294.01724009465204,9.671292713422593,24.01724009465204,0.06,7.5,0.33,8.0,24.01724009465204,0.06,7.5,0.22
10,10.0,9.857938763470196,303.5905778381934,9.857938763470196,33.59057783819338,0.06,7.5,0.33,8.0,33.59057783819338,0.06,7.5,0.22
11,11.0,9.237398097238659,285.1049743032617,9.237398097238659,15.104974303261713,0.06,7.5,0.33,8.0,15.104974303261713,0.06,7.5,0.22
12,12.0,10.081688648840684,263.3314231248924,10.081688648840684,-6.668576875107647,0.06,7.5,0.33,8.0,-6.668576875107647,0.06,7.5,0.22
13,13.0,10.238584014827168,291.6293750522225,10.238584014827168,21.629375052222485,0.06,7.5,0.33,8.0,21.629375052222485,0.06,7.5,0.22
14,14.0,9.95355903476359,321.8578682233497,9.95355903476359,51.857868223349726,0.06,7.5,0.33,8.0,51.857868223349726,0.06,7.5,0.22
15,15.0,9.386650150370937,275.1663807240455,9.386650150370937,5.166380724045496,0.06,7.5,0.33,8.0,5.166380724045496,0.06,7.5,0.22
