,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,12.425308958088529,235.1659869811569,12.425308958088529,-34.83401301884305,0.06,15.0,0.33,8.0,-34.83401301884305,0.06,15.0,0.44
1,1.0,11.865467681733445,261.56107189556764,11.865467681733445,-8.438928104432307,0.06,15.0,0.33,8.0,-8.438928104432307,0.06,15.0,0.44
2,2.0,10.85505888591172,288.3441489986939,10.85505888591172,18.344148998693925,0.06,15.0,0.33,8.0,18.344148998693925,0.06,15.0,0.44
3,3.0,11.945133582504077,270.008355101899,11.945133582504077,0.00835510189898514,0.06,15.0,0.33,8.0,0.00835510189898514,0.06,15.0,0.44
4,4.0,12.130987055043052,262.8475389192857,12.130987055043052,-7.1524610807143745,0.06,15.0,0.33,8.0,-7.1524610807143745,0.06,15.0,0.44
5,5.0,11.05933186815554,266.7240800180498,11.05933186815554,-3.27591998195021,0.06,15.0,0.33,8.0,-3.27591998195021,0.06,15.0,0.44
6,6.0,12.200692761258324,291.0024611758365,12.200692761258324,21.002461175836515,0.06,15.0,0.33,8.0,21.002461175836515,0.06,15.0,0.44
7,7.0,12.22067583300719,261.3340937713296,12.22067583300719,-8.665906228670337,0.06,15.0,0.33,8.0,-8.665906228670337,0.06,15.0,0.44
8,8.0,12.555384473105944,285.1019686511419,12.555384473105944,15.101968651141874,0.06,15.0,0.33,8.0,15.101968651141874,0.06,15.0,0.44
9,9.0,11.727672529430917,266.01025553967247,11.727672529430917,-3.989744460327529,0.06,15.0,0.33,8.0,-3.989744460327529,0.06,15.0,0.44
10,10.0,11.822898061534765,267.5610654946891,11.822898061534765,-2.4389345053109537,0.06,15.0,0.33,8.0,-2.4389345053109537,0.06,15.0,0.44
11,11.0,12.141371714035687,278.3083744665791,12.141371714035687,8.308374466579096,0.06,15.0,0.33,8.0,8.308374466579096,0.06,15.0,0.44
12,12.0,13.335982610863176,272.9024345630096,13.335982610863176,2.9024345630095922,0.06,15.0,0.33,8.0,2.9024345630095922,0.06,15.0,0.44
13,13.0,12.334402888895907,248.1486037575208,12.334402888895907,-21.851396242479268,0.06,15.0,0.33,8.0,-21.851396242479268,0.06,15.0,0.44
14,14.0,12.062614250462994,269.50561619391374,12.062614250462994,-0.49438380608626176,0.06,15.0,0.33,8.0,-0.49438380608626176,0.06,15.0,0.44
15,15.0,11.572175578162009,294.26296042640627,11.572175578162009,24.262960426406266,0.06,15.0,0.33,8.0,24.262960426406266,0.06,15.0,0.44
16,16.0,12.570156380407983,292.33921072612543,12.570156380407983,22.33921072612543,0.06,15.0,0.33,8.0,22.33921072612543,0.06,15.0,0.44
17,17.0,13.455017532452946,267.64822268567195,13.455017532452946,-2.3517773143280465,0.06,15.0,0.33,8.0,-2.3517773143280465,0.06,15.0,0.44
18,18.0,12.344002336019528,281.9136870466355,12.344002336019528,11.913687046635516,0.06,15.0,0.33,8.0,11.913687046635516,0.06,15.0,0.44
19,19.0,11.393219841205125,243.26693322668967,11.393219841205125,-26.733066773310384,0.06,15.0,0.33,8.0,-26.733066773310384,0.06,15.0,0.44
20,20.0,11.712046760738584,251.7971810472314,11.712046760738584,-18.202818952768666,0.06,15.0,0.33,8.0,-18.202818952768666,0.06,15.0,0.44
21,21.0,11.964173762425188,276.65296409791983,11.964173762425188,6.652964097919835,0.06,15.0,0.33,8.0,6.652964097919835,0.06,15.0,0.44
