,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,11.165215656907886,288.68531317839717,11.165215656907886,18.685313178397166,0.06,15.0,0.22,8.0,18.685313178397166,0.06,7.5,0.44
1,1.0,11.580300150283957,279.90915370778123,11.580300150283957,9.909153707781229,0.06,15.0,0.22,8.0,9.909153707781229,0.06,7.5,0.44
2,2.0,11.754302935554717,307.2994101367012,11.754302935554717,37.299410136701226,0.06,15.0,0.22,8.0,37.299410136701226,0.06,7.5,0.44
3,3.0,11.722577464297274,261.08065867660935,11.722577464297274,-8.919341323390654,0.06,15.0,0.22,8.0,-8.919341323390654,0.06,7.5,0.44
4,4.0,11.29299666176052,304.85852802921164,11.29299666176052,34.85852802921164,0.06,15.0,0.22,8.0,34.85852802921164,0.06,7.5,0.44
5,5.0,11.807903384928945,268.03300408408256,11.807903384928945,-1.9669959159174368,0.06,15.0,0.22,8.0,-1.9669959159174368,0.06,7.5,0.44
6,6.0,11.308223361804966,279.1073059445402,11.308223361804966,9.107305944540201,0.06,15.0,0.22,8.0,9.107305944540201,0.06,7.5,0.44
7,7.0,11.873735839051497,269.9430664472762,11.873735839051497,-0.056933552723876346,0.06,15.0,0.22,8.0,-0.056933552723876346,0.06,7.5,0.44
8,8.0,13.415453017793954,316.51358252955725,13.415453017793954,46.513582529557254,0.06,15.0,0.22,8.0,46.513582529557254,0.06,7.5,0.44
9,9.0,12.024006658412016,280.1481564695875,12.024006658412016,10.14815646958749,0.06,15.0,0.22,8.0,10.14815646958749,0.06,7.5,0.44
10,10.0,11.392861790847974,304.68178076084297,11.392861790847974,34.68178076084297,0.06,15.0,0.22,8.0,34.68178076084297,0.06,7.5,0.44
11,11.0,11.527872406659567,284.70367508738684,11.527872406659567,14.703675087386841,0.06,15.0,0.22,8.0,14.703675087386841,0.06,7.5,0.44
