,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,9.984514311436559,282.342080265222,9.984514311436559,12.342080265222023,0.06,15.0,0.22,8.0,12.342080265222023,0.06,7.5,0.44
1,1.0,10.006491098921382,269.49400536426174,10.006491098921382,-0.5059946357382614,0.06,15.0,0.22,8.0,-0.5059946357382614,0.06,7.5,0.44
2,2.0,9.74904839274645,271.27210489230566,9.74904839274645,1.2721048923056628,0.06,15.0,0.22,8.0,1.2721048923056628,0.06,7.5,0.44
3,3.0,9.792218262138789,236.16875399194933,9.792218262138789,-33.8312460080507,0.06,15.0,0.22,8.0,-33.8312460080507,0.06,7.5,0.44
4,4.0,10.822147858099475,247.8758391970053,10.822147858099475,-22.124160802994766,0.06,15.0,0.22,8.0,-22.124160802994766,0.06,7.5,0.44
5,5.0,10.522130600846758,248.79902239131872,10.522130600846758,-21.20097760868134,0.06,15.0,0.22,8.0,-21.20097760868134,0.06,7.5,0.44
6,6.0,9.521401771303758,276.7224023438097,9.521401771303758,6.7224023438096765,0.06,15.0,0.22,8.0,6.7224023438096765,0.06,7.5,0.44
7,7.0,10.611558206584276,266.8051004039627,10.611558206584276,-3.1948995960373168,0.06,15.0,0.22,8.0,-3.1948995960373168,0.06,7.5,0.44
8,8.0,10.154378735733014,270.4093372159361,10.154378735733014,0.40933721593609107,0.06,15.0,0.22,8.0,0.40933721593609107,0.06,7.5,0.44
9,9.0,9.986043614785592,254.25115231875998,9.986043614785592,-15.748847681240022,0.06,15.0,0.22,8.0,-15.748847681240022,0.06,7.5,0.44
10,10.0,9.56662767936859,289.67833657530457,9.56662767936859,19.67833657530457,0.06,15.0,0.22,8.0,19.67833657530457,0.06,7.5,0.44
11,11.0,10.062358933080697,267.02271426750065,10.062358933080697,-2.977285732499354,0.06,15.0,0.22,8.0,-2.977285732499354,0.06,7.5,0.44
