,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,9.337089377291317,247.95087013460736,9.337089377291317,-22.049129865392615,0.06,7.5,0.33,8.0,-22.049129865392615,0.06,15.0,0.33
1,1.0,10.393206757080796,235.30726603131842,10.393206757080796,-34.69273396868152,0.06,7.5,0.33,8.0,-34.69273396868152,0.06,15.0,0.33
2,2.0,11.29831438675496,236.81259647545366,11.29831438675496,-33.18740352454631,0.06,7.5,0.33,8.0,-33.18740352454631,0.06,15.0,0.33
3,3.0,9.477800223121983,248.2094726026854,9.477800223121983,-21.790527397314577,0.06,7.5,0.33,8.0,-21.790527397314577,0.06,15.0,0.33
4,4.0,9.819873019885929,257.19355497512043,9.819873019885929,-12.806445024879622,0.06,7.5,0.33,8.0,-12.806445024879622,0.06,15.0,0.33
5,5.0,10.820157414267621,240.2737545652749,10.820157414267621,-29.726245434725115,0.06,7.5,0.33,8.0,-29.726245434725115,0.06,15.0,0.33
6,6.0,10.297745900022045,249.98500196706343,10.297745900022045,-20.014998032936546,0.06,7.5,0.33,8.0,-20.014998032936546,0.06,15.0,0.33
7,7.0,9.170854262099345,261.5409123133267,9.170854262099345,-8.459087686673229,0.06,7.5,0.33,8.0,-8.459087686673229,0.06,15.0,0.33
8,8.0,10.021822130309058,243.49228242140063,10.021822130309058,-26.50771757859934,0.06,7.5,0.33,8.0,-26.50771757859934,0.06,15.0,0.33
9,9.0,10.395398159657233,260.3145312977139,10.395398159657233,-9.685468702286016,0.06,7.5,0.33,8.0,-9.685468702286016,0.06,15.0,0.33
10,10.0,10.124230462790434,249.55010961251375,10.124230462790434,-20.44989038748622,0.06,7.5,0.33,8.0,-20.44989038748622,0.06,15.0,0.33
11,11.0,9.889770917508777,236.07262475507832,9.889770917508777,-33.92737524492168,0.06,7.5,0.33,8.0,-33.92737524492168,0.06,15.0,0.33
12,12.0,9.885537089777873,267.1233520347749,9.885537089777873,-2.8766479652251746,0.06,7.5,0.33,8.0,-2.8766479652251746,0.06,15.0,0.33
13,13.0,9.036803419388576,240.30074243911665,9.036803419388576,-29.699257560883325,0.06,7.5,0.33,8.0,-29.699257560883325,0.06,15.0,0.33
14,14.0,10.565364527136634,256.11716090570707,10.565364527136634,-13.882839094292876,0.06,7.5,0.33,8.0,-13.882839094292876,0.06,15.0,0.33
15,15.0,10.174103373607043,242.85896638944513,10.174103373607043,-27.141033610554814,0.06,7.5,0.33,8.0,-27.141033610554814,0.06,15.0,0.33
16,16.0,9.897985766414958,249.37270635508824,9.897985766414958,-20.627293644911788,0.06,7.5,0.33,8.0,-20.627293644911788,0.06,15.0,0.33
17,17.0,9.38560087855438,247.96275566272146,9.38560087855438,-22.03724433727848,0.06,7.5,0.33,8.0,-22.03724433727848,0.06,15.0,0.33
18,18.0,10.541042146369952,241.95896379900614,10.541042146369952,-28.041036200993858,0.06,7.5,0.33,8.0,-28.041036200993858,0.06,15.0,0.33
19,19.0,10.546140385869307,251.48420894875048,10.546140385869307,-18.515791051249494,0.06,7.5,0.33,8.0,-18.515791051249494,0.06,15.0,0.33
