,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,12.676921889474588,284.81693048605234,12.676921889474588,14.816930486052343,0.06,7.5,0.22,8.0,14.816930486052343,0.06,7.5,0.33
1,1.0,12.430031774757058,301.93478000313,12.430031774757058,31.934780003130015,0.06,7.5,0.22,8.0,31.934780003130015,0.06,7.5,0.33
2,2.0,12.875658553254574,311.42337817887955,12.875658553254574,41.423378178879545,0.06,7.5,0.22,8.0,41.423378178879545,0.06,7.5,0.33
3,3.0,11.01764452875399,279.00563012726695,11.01764452875399,9.005630127266954,0.06,7.5,0.22,8.0,9.005630127266954,0.06,7.5,0.33
4,4.0,12.040842339356816,285.1466122577277,12.040842339356816,15.146612257727725,0.06,7.5,0.22,8.0,15.146612257727725,0.06,7.5,0.33
5,5.0,11.963808764895477,322.650994010023,11.963808764895477,52.650994010023,0.06,7.5,0.22,8.0,52.650994010023,0.06,7.5,0.33
6,6.0,11.870341421822824,295.88033866149675,11.870341421822824,25.88033866149675,0.06,7.5,0.22,8.0,25.88033866149675,0.06,7.5,0.33
7,7.0,11.520114432590407,284.8232002220501,11.520114432590407,14.823200222050104,0.06,7.5,0.22,8.0,14.823200222050104,0.06,7.5,0.33
8,8.0,12.6223227311615,281.1959166496634,12.6223227311615,11.195916649663388,0.06,7.5,0.22,8.0,11.195916649663388,0.06,7.5,0.33
9,9.0,12.021231008153425,284.1014167437676,12.021231008153425,14.101416743767572,0.06,7.5,0.22,8.0,14.101416743767572,0.06,7.5,0.33
10,10.0,11.900580608873714,278.50532412430215,11.900580608873714,8.505324124302149,0.06,7.5,0.22,8.0,8.505324124302149,0.06,7.5,0.33
11,11.0,11.209268946079385,276.1930607238881,11.209268946079385,6.193060723888095,0.06,7.5,0.22,8.0,6.193060723888095,0.06,7.5,0.33
12,12.0,12.080046970304108,280.63134401115053,12.080046970304108,10.631344011150532,0.06,7.5,0.22,8.0,10.631344011150532,0.06,7.5,0.33
13,13.0,12.123763696295857,276.6821461625097,12.123763696295857,6.682146162509696,0.06,7.5,0.22,8.0,6.682146162509696,0.06,7.5,0.33
14,14.0,12.129714826948897,298.95695250158394,12.129714826948897,28.95695250158394,0.06,7.5,0.22,8.0,28.95695250158394,0.06,7.5,0.33
15,15.0,12.139810128313284,286.6998051473539,12.139810128313284,16.699805147353914,0.06,7.5,0.22,8.0,16.699805147353914,0.06,7.5,0.33
16,16.0,12.5952276540557,288.3335311044804,12.5952276540557,18.333531104480414,0.06,7.5,0.22,8.0,18.333531104480414,0.06,7.5,0.33
17,17.0,12.182144927758372,279.7729516471197,12.182144927758372,9.772951647119726,0.06,7.5,0.22,8.0,9.772951647119726,0.06,7.5,0.33
18,18.0,10.883745522467146,289.327824602083,10.883745522467146,19.327824602083012,0.06,7.5,0.22,8.0,19.327824602083012,0.06,7.5,0.33
19,19.0,12.209040105633646,296.37936406189067,12.209040105633646,26.37936406189067,0.06,7.5,0.22,8.0,26.37936406189067,0.06,7.5,0.33
20,20.0,11.958655643115286,280.99034142718244,11.958655643115286,10.990341427182443,0.06,7.5,0.22,8.0,10.990341427182443,0.06,7.5,0.33
21,21.0,11.173868055153203,297.2894655036463,11.173868055153203,27.289465503646284,0.06,7.5,0.22,8.0,27.289465503646284,0.06,7.5,0.33
22,22.0,12.391883892695603,282.6999836065926,12.391883892695603,12.699983606592582,0.06,7.5,0.22,8.0,12.699983606592582,0.06,7.5,0.33
23,23.0,12.374366025464457,265.2834918962098,12.374366025464457,-4.716508103790147,0.06,7.5,0.22,8.0,-4.716508103790147,0.06,7.5,0.33
24,24.0,12.94349965249121,287.7518798799772,12.94349965249121,17.751879879977196,0.06,7.5,0.22,8.0,17.751879879977196,0.06,7.5,0.33
25,25.0,13.417020868411845,300.26850711657767,13.417020868411845,30.268507116577666,0.06,7.5,0.22,8.0,30.268507116577666,0.06,7.5,0.33
26,26.0,12.628989835019434,311.35696910098943,12.628989835019434,41.35696910098943,0.06,7.5,0.22,8.0,41.35696910098943,0.06,7.5,0.33
27,27.0,11.606895785817368,282.20059069885895,11.606895785817368,12.200590698858946,0.06,7.5,0.22,8.0,12.200590698858946,0.06,7.5,0.33
28,28.0,11.338280767902596,290.38999465631326,11.338280767902596,20.389994656313263,0.06,7.5,0.22,8.0,20.389994656313263,0.06,7.5,0.33
