,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,7.530723425781557,300.916286632156,7.530723425781557,30.916286632156016,0.06,7.5,0.44,8.0,30.916286632156016,0.06,0.0,0.33
1,1.0,8.072801765539603,264.5866131206448,8.072801765539603,-5.41338687935513,0.06,7.5,0.44,8.0,-5.41338687935513,0.06,0.0,0.33
2,2.0,8.122389687158169,311.3954501883227,8.122389687158169,41.395450188322684,0.06,7.5,0.44,8.0,41.395450188322684,0.06,0.0,0.33
3,3.0,7.970731680812054,302.79041690382667,7.970731680812054,32.79041690382667,0.06,7.5,0.44,8.0,32.79041690382667,0.06,0.0,0.33
4,4.0,7.746119983030835,305.06744020082687,7.746119983030835,35.067440200826866,0.06,7.5,0.44,8.0,35.067440200826866,0.06,0.0,0.33
5,5.0,7.6150113837268,277.57984091696596,7.6150113837268,7.5798409169659635,0.06,7.5,0.44,8.0,7.5798409169659635,0.06,0.0,0.33
6,6.0,7.677216168290082,304.6266821726772,7.677216168290082,34.62668217267719,0.06,7.5,0.44,8.0,34.62668217267719,0.06,0.0,0.33
7,7.0,8.264612667622302,308.2503665544982,8.264612667622302,38.250366554498214,0.06,7.5,0.44,8.0,38.250366554498214,0.06,0.0,0.33
8,8.0,7.316722644003631,295.3474108403599,7.316722644003631,25.347410840359885,0.06,7.5,0.44,8.0,25.347410840359885,0.06,0.0,0.33
9,9.0,7.9479357805208775,283.29135387640355,7.9479357805208775,13.291353876403548,0.06,7.5,0.44,8.0,13.291353876403548,0.06,0.0,0.33
10,10.0,7.54957039156443,295.3175012788545,7.54957039156443,25.31750127885448,0.06,7.5,0.44,8.0,25.31750127885448,0.06,0.0,0.33
11,11.0,7.69950381071792,287.8975834512081,7.69950381071792,17.897583451208106,0.06,7.5,0.44,8.0,17.897583451208106,0.06,0.0,0.33
12,12.0,8.61792610792153,302.31864286342346,8.61792610792153,32.31864286342346,0.06,7.5,0.44,8.0,32.31864286342346,0.06,0.0,0.33
13,13.0,8.079533580525052,302.0651341916436,8.079533580525052,32.06513419164361,0.06,7.5,0.44,8.0,32.06513419164361,0.06,0.0,0.33
14,14.0,8.218845824131272,277.61828783635525,8.218845824131272,7.61828783635525,0.06,7.5,0.44,8.0,7.61828783635525,0.06,0.0,0.33
15,15.0,7.8962375240456,271.36887187634034,7.8962375240456,1.3688718763403358,0.06,7.5,0.44,8.0,1.3688718763403358,0.06,0.0,0.33
16,16.0,7.950387878024025,291.98171654824347,7.950387878024025,21.98171654824347,0.06,7.5,0.44,8.0,21.98171654824347,0.06,0.0,0.33
17,17.0,7.287752973364723,296.99914601990935,7.287752973364723,26.999146019909347,0.06,7.5,0.44,8.0,26.999146019909347,0.06,0.0,0.33
18,18.0,8.366746643173709,299.5794649879489,8.366746643173709,29.57946498794888,0.06,7.5,0.44,8.0,29.57946498794888,0.06,0.0,0.33
19,19.0,7.749014953682269,329.93234140267816,7.749014953682269,59.93234140267816,0.06,7.5,0.44,8.0,59.93234140267816,0.06,0.0,0.33
20,20.0,7.738774646475002,284.8124791878165,7.738774646475002,14.812479187816507,0.06,7.5,0.44,8.0,14.812479187816507,0.06,0.0,0.33
21,21.0,7.632143723128207,275.74243847526435,7.632143723128207,5.7424384752643505,0.06,7.5,0.44,8.0,5.7424384752643505,0.06,0.0,0.33
22,22.0,8.029046830066735,285.2211363121491,8.029046830066735,15.221136312149099,0.06,7.5,0.44,8.0,15.221136312149099,0.06,0.0,0.33
23,23.0,8.162728125122118,292.07569503174363,8.162728125122118,22.075695031743635,0.06,7.5,0.44,8.0,22.075695031743635,0.06,0.0,0.33
24,24.0,8.482804258647262,303.86302013878503,8.482804258647262,33.86302013878503,0.06,7.5,0.44,8.0,33.86302013878503,0.06,0.0,0.33
25,25.0,8.317727312058587,304.4108757037224,8.317727312058587,34.41087570372241,0.06,7.5,0.44,8.0,34.41087570372241,0.06,0.0,0.33
26,26.0,7.599674497240508,291.0539533326301,7.599674497240508,21.0539533326301,0.06,7.5,0.44,8.0,21.0539533326301,0.06,0.0,0.33
27,27.0,7.393073889704361,291.174751124262,7.393073889704361,21.174751124262002,0.06,7.5,0.44,8.0,21.174751124262002,0.06,0.0,0.33
28,28.0,8.040979553432738,281.943070668657,8.040979553432738,11.943070668657015,0.06,7.5,0.44,8.0,11.943070668657015,0.06,0.0,0.33
29,29.0,8.451150718088968,290.28552470801475,8.451150718088968,20.285524708014748,0.06,7.5,0.44,8.0,20.285524708014748,0.06,0.0,0.33
30,30.0,7.718659925077633,265.62580041455925,7.718659925077633,-4.374199585440692,0.06,7.5,0.44,8.0,-4.374199585440692,0.06,0.0,0.33
31,31.0,8.028399698761605,300.98990343519404,8.028399698761605,30.989903435194037,0.06,7.5,0.44,8.0,30.989903435194037,0.06,0.0,0.33
32,32.0,7.991304144212042,270.02567702445623,7.991304144212042,0.025677024456228992,0.06,7.5,0.44,8.0,0.025677024456228992,0.06,0.0,0.33
33,33.0,8.122733850662225,257.1999595647582,8.122733850662225,-12.800040435241726,0.06,7.5,0.44,8.0,-12.800040435241726,0.06,0.0,0.33
34,34.0,7.295738356666084,297.25926905075477,7.295738356666084,27.259269050754767,0.06,7.5,0.44,8.0,27.259269050754767,0.06,0.0,0.33
35,35.0,7.636989062541876,254.596208534509,7.636989062541876,-15.40379146549094,0.06,7.5,0.44,8.0,-15.40379146549094,0.06,0.0,0.33
36,36.0,7.9967859498405645,303.47017277311323,7.9967859498405645,33.470172773113234,0.06,7.5,0.44,8.0,33.470172773113234,0.06,0.0,0.33
37,37.0,8.219115623133355,272.9638380817726,8.219115623133355,2.9638380817726215,0.06,7.5,0.44,8.0,2.9638380817726215,0.06,0.0,0.33
38,38.0,8.103702533677744,291.8577369769551,8.103702533677744,21.857736976955096,0.06,7.5,0.44,8.0,21.857736976955096,0.06,0.0,0.33
39,39.0,7.923522167570212,279.85902877111516,7.923522167570212,9.859028771115163,0.06,7.5,0.44,8.0,9.859028771115163,0.06,0.0,0.33
40,40.0,6.910033184384911,308.1590769450706,6.910033184384911,38.15907694507058,0.06,7.5,0.44,8.0,38.15907694507058,0.06,0.0,0.33
41,41.0,8.065823190473361,287.2943269076418,8.065823190473361,17.29432690764179,0.06,7.5,0.44,8.0,17.29432690764179,0.06,0.0,0.33
42,42.0,7.8118948801958075,326.2430949201997,7.8118948801958075,56.243094920199724,0.06,7.5,0.44,8.0,56.243094920199724,0.06,0.0,0.33
43,43.0,8.395089658650742,278.08635456083874,8.395089658650742,8.086354560838743,0.06,7.5,0.44,8.0,8.086354560838743,0.06,0.0,0.33
44,44.0,8.119887650975818,311.2089208597508,8.119887650975818,41.208920859750776,0.06,7.5,0.44,8.0,41.208920859750776,0.06,0.0,0.33
45,45.0,8.365803433987283,277.81053242251636,8.365803433987283,7.81053242251636,0.06,7.5,0.44,8.0,7.81053242251636,0.06,0.0,0.33
46,46.0,8.021533940777084,284.3595464115368,8.021533940777084,14.359546411536826,0.06,7.5,0.44,8.0,14.359546411536826,0.06,0.0,0.33
47,47.0,7.7290545336284975,279.9884764600835,7.7290545336284975,9.988476460083518,0.06,7.5,0.44,8.0,9.988476460083518,0.06,0.0,0.33
48,48.0,8.40041924248778,275.22019578553454,8.40041924248778,5.220195785534543,0.06,7.5,0.44,8.0,5.220195785534543,0.06,0.0,0.33
49,49.0,8.489107502658301,305.0483109513579,8.489107502658301,35.048310951357905,0.06,7.5,0.44,8.0,35.048310951357905,0.06,0.0,0.33
50,50.0,8.131673328245526,333.79535216322637,8.131673328245526,63.79535216322637,0.06,7.5,0.44,8.0,63.79535216322637,0.06,0.0,0.33
51,51.0,7.763712638424466,302.50443038843355,7.763712638424466,32.50443038843355,0.06,7.5,0.44,8.0,32.50443038843355,0.06,0.0,0.33
52,52.0,7.937359867639021,283.3280966826341,7.937359867639021,13.328096682634111,0.06,7.5,0.44,8.0,13.328096682634111,0.06,0.0,0.33
53,53.0,7.49025168875271,306.819828582421,7.49025168875271,36.819828582420996,0.06,7.5,0.44,8.0,36.819828582420996,0.06,0.0,0.33
54,54.0,8.816664677657153,298.28161968387997,8.816664677657153,28.281619683879967,0.06,7.5,0.44,8.0,28.281619683879967,0.06,0.0,0.33
55,55.0,7.678334544562845,297.2766093950076,7.678334544562845,27.276609395007597,0.06,7.5,0.44,8.0,27.276609395007597,0.06,0.0,0.33
56,56.0,8.674557787901353,306.4583424635785,8.674557787901353,36.458342463578504,0.06,7.5,0.44,8.0,36.458342463578504,0.06,0.0,0.33
57,57.0,6.967446023699228,289.27175768286617,6.967446023699228,19.271757682866166,0.06,7.5,0.44,8.0,19.271757682866166,0.06,0.0,0.33
58,58.0,8.785921632979566,317.6731565526599,8.785921632979566,47.67315655265992,0.06,7.5,0.44,8.0,47.67315655265992,0.06,0.0,0.33
59,59.0,7.733536236595636,281.4656216670632,7.733536236595636,11.465621667063203,0.06,7.5,0.44,8.0,11.465621667063203,0.06,0.0,0.33
60,60.0,8.459843045234678,299.2360740176434,8.459843045234678,29.236074017643375,0.06,7.5,0.44,8.0,29.236074017643375,0.06,0.0,0.33
61,61.0,7.378435520170623,304.997797065,7.378435520170623,34.997797064999986,0.06,7.5,0.44,8.0,34.997797064999986,0.06,0.0,0.33
62,62.0,7.375321526748661,297.2582492309933,7.375321526748661,27.258249230993272,0.06,7.5,0.44,8.0,27.258249230993272,0.06,0.0,0.33
63,63.0,8.619724579741508,272.2689832450187,8.619724579741508,2.268983245018717,0.06,7.5,0.44,8.0,2.268983245018717,0.06,0.0,0.33
64,64.0,8.065514682361652,306.36172530173866,8.065514682361652,36.36172530173866,0.06,7.5,0.44,8.0,36.36172530173866,0.06,0.0,0.33
