,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,11.408910077496994,250.0418143293916,11.408910077496994,-19.958185670608373,0.06,15.0,0.44,8.0,-19.958185670608373,0.06,7.5,0.33
1,1.0,11.757128909134922,249.31020983862106,11.757128909134922,-20.689790161378937,0.06,15.0,0.44,8.0,-20.689790161378937,0.06,7.5,0.33
2,2.0,12.177344649376112,255.36169659925628,12.177344649376112,-14.63830340074378,0.06,15.0,0.44,8.0,-14.63830340074378,0.06,7.5,0.33
3,3.0,12.512693575962833,251.2142778141633,12.512693575962833,-18.785722185836676,0.06,15.0,0.44,8.0,-18.785722185836676,0.06,7.5,0.33
4,4.0,12.45647659094208,244.87649408788303,12.45647659094208,-25.123505912117025,0.06,15.0,0.44,8.0,-25.123505912117025,0.06,7.5,0.33
5,5.0,12.342951683812391,248.26472512354096,12.342951683812391,-21.735274876459016,0.06,15.0,0.44,8.0,-21.735274876459016,0.06,7.5,0.33
6,6.0,12.39323210232227,256.4312181915657,12.39323210232227,-13.568781808434323,0.06,15.0,0.44,8.0,-13.568781808434323,0.06,7.5,0.33
7,7.0,11.459405338528391,248.7882781802849,11.459405338528391,-21.21172181971508,0.06,15.0,0.44,8.0,-21.21172181971508,0.06,7.5,0.33
8,8.0,11.063995279886537,237.75239874598486,11.063995279886537,-32.24760125401508,0.06,15.0,0.44,8.0,-32.24760125401508,0.06,7.5,0.33
9,9.0,12.918235094892747,272.2801142737894,12.918235094892747,2.2801142737894224,0.06,15.0,0.44,8.0,2.2801142737894224,0.06,7.5,0.33
10,10.0,12.449293599105854,258.54670190734186,12.449293599105854,-11.453298092658088,0.06,15.0,0.44,8.0,-11.453298092658088,0.06,7.5,0.33
11,11.0,11.125858773978438,265.826399106229,11.125858773978438,-4.173600893770981,0.06,15.0,0.44,8.0,-4.173600893770981,0.06,7.5,0.33
12,12.0,11.603262905723899,242.91865953770508,11.603262905723899,-27.081340462294975,0.06,15.0,0.44,8.0,-27.081340462294975,0.06,7.5,0.33
13,13.0,12.272214634363383,241.3989637042508,12.272214634363383,-28.601036295749168,0.06,15.0,0.44,8.0,-28.601036295749168,0.06,7.5,0.33
14,14.0,11.313494318772928,250.97469828215785,11.313494318772928,-19.025301717842126,0.06,15.0,0.44,8.0,-19.025301717842126,0.06,7.5,0.33
15,15.0,10.897272782054376,255.0050361821735,10.897272782054376,-14.994963817826488,0.06,15.0,0.44,8.0,-14.994963817826488,0.06,7.5,0.33
16,16.0,11.940501500261858,277.86486582540397,11.940501500261858,7.864865825403967,0.06,15.0,0.44,8.0,7.864865825403967,0.06,7.5,0.33
17,17.0,12.062397935490287,253.76615244334127,12.062397935490287,-16.233847556658702,0.06,15.0,0.44,8.0,-16.233847556658702,0.06,7.5,0.33
18,18.0,11.748791715343705,271.77031126509394,11.748791715343705,1.7703112650939374,0.06,15.0,0.44,8.0,1.7703112650939374,0.06,7.5,0.33
19,19.0,11.965615465258418,219.40239254663362,11.965615465258418,-50.597607453366436,0.06,15.0,0.44,8.0,-50.597607453366436,0.06,7.5,0.33
20,20.0,13.13063623834572,256.14159987298683,13.13063623834572,-13.85840012701317,0.06,15.0,0.44,8.0,-13.85840012701317,0.06,7.5,0.33
21,21.0,12.654590163063391,260.3122384626343,12.654590163063391,-9.687761537365759,0.06,15.0,0.44,8.0,-9.687761537365759,0.06,7.5,0.33
22,22.0,13.275109236730883,265.32326108391015,13.275109236730883,-4.676738916089789,0.06,15.0,0.44,8.0,-4.676738916089789,0.06,7.5,0.33
23,23.0,12.017204901104266,263.61977055589136,12.017204901104266,-6.380229444108636,0.06,15.0,0.44,8.0,-6.380229444108636,0.06,7.5,0.33
24,24.0,11.625867198578996,260.0868113753055,11.625867198578996,-9.913188624694499,0.06,15.0,0.44,8.0,-9.913188624694499,0.06,7.5,0.33
25,25.0,12.372498002876847,253.18343365256737,12.372498002876847,-16.816566347432627,0.06,15.0,0.44,8.0,-16.816566347432627,0.06,7.5,0.33
26,26.0,11.06175393416734,242.22938043033085,11.06175393416734,-27.77061956966918,0.06,15.0,0.44,8.0,-27.77061956966918,0.06,7.5,0.33
27,27.0,11.847865626163124,259.5051350437366,11.847865626163124,-10.494864956263427,0.06,15.0,0.44,8.0,-10.494864956263427,0.06,7.5,0.33
28,28.0,12.434234662262778,247.5136334117436,12.434234662262778,-22.486366588256374,0.06,15.0,0.44,8.0,-22.486366588256374,0.06,7.5,0.33
29,29.0,13.164721882193977,236.19780525437707,13.164721882193977,-33.802194745622955,0.06,15.0,0.44,8.0,-33.802194745622955,0.06,7.5,0.33
30,30.0,12.555879325574333,258.48498346424526,12.555879325574333,-11.51501653575474,0.06,15.0,0.44,8.0,-11.51501653575474,0.06,7.5,0.33
31,31.0,11.091256539366784,259.2401750537788,11.091256539366784,-10.759824946221215,0.06,15.0,0.44,8.0,-10.759824946221215,0.06,7.5,0.33
32,32.0,11.775180527732596,257.2343194633404,11.775180527732596,-12.765680536659602,0.06,15.0,0.44,8.0,-12.765680536659602,0.06,7.5,0.33
33,33.0,12.000459913848992,266.50281370883835,12.000459913848992,-3.497186291161597,0.06,15.0,0.44,8.0,-3.497186291161597,0.06,7.5,0.33
34,34.0,11.831501322604021,237.1725367559918,11.831501322604021,-32.827463244008186,0.06,15.0,0.44,8.0,-32.827463244008186,0.06,7.5,0.33
