,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,12.018284401839674,276.12826075287995,12.018284401839674,6.128260752879953,0.06,0.0,0.22,8.0,6.128260752879953,0.06,15.0,0.44
1,1.0,12.68051733897236,315.8231768648303,12.68051733897236,45.823176864830316,0.06,0.0,0.22,8.0,45.823176864830316,0.06,15.0,0.44
2,2.0,10.93847167268187,294.83936494051073,10.93847167268187,24.839364940510734,0.06,0.0,0.22,8.0,24.839364940510734,0.06,15.0,0.44
3,3.0,12.326563409058556,302.554434930723,12.326563409058556,32.554434930723005,0.06,0.0,0.22,8.0,32.554434930723005,0.06,15.0,0.44
4,4.0,12.337047298832713,280.1222208007022,12.337047298832713,10.122220800702223,0.06,0.0,0.22,8.0,10.122220800702223,0.06,15.0,0.44
5,5.0,11.60038315668135,280.74551682755106,11.60038315668135,10.745516827551057,0.06,0.0,0.22,8.0,10.745516827551057,0.06,15.0,0.44
6,6.0,11.3588396839625,288.8775892902535,11.3588396839625,18.877589290253525,0.06,0.0,0.22,8.0,18.877589290253525,0.06,15.0,0.44
7,7.0,11.839499416368607,277.59593888379726,11.839499416368607,7.59593888379726,0.06,0.0,0.22,8.0,7.59593888379726,0.06,15.0,0.44
8,8.0,11.38750813547825,319.68557412444494,11.38750813547825,49.68557412444494,0.06,0.0,0.22,8.0,49.68557412444494,0.06,15.0,0.44
9,9.0,12.415206264003007,290.42392124998526,12.415206264003007,20.423921249985256,0.06,0.0,0.22,8.0,20.423921249985256,0.06,15.0,0.44
10,10.0,11.885133382799376,299.4888460699624,11.885133382799376,29.488846069962392,0.06,0.0,0.22,8.0,29.488846069962392,0.06,15.0,0.44
11,11.0,12.210607083631684,273.8967332070477,12.210607083631684,3.8967332070477028,0.06,0.0,0.22,8.0,3.8967332070477028,0.06,15.0,0.44
12,12.0,11.25759604078528,306.41707819660917,11.25759604078528,36.41707819660917,0.06,0.0,0.22,8.0,36.41707819660917,0.06,15.0,0.44
13,13.0,12.17308404196598,311.1069593872153,12.17308404196598,41.106959387215284,0.06,0.0,0.22,8.0,41.106959387215284,0.06,15.0,0.44
14,14.0,11.635411582728734,299.6289678936192,11.635411582728734,29.628967893619176,0.06,0.0,0.22,8.0,29.628967893619176,0.06,15.0,0.44
15,15.0,12.246657892751228,295.85952461595747,12.246657892751228,25.85952461595747,0.06,0.0,0.22,8.0,25.85952461595747,0.06,15.0,0.44
16,16.0,11.600761293986839,300.8106841641805,11.600761293986839,30.810684164180486,0.06,0.0,0.22,8.0,30.810684164180486,0.06,15.0,0.44
17,17.0,11.741209110633934,270.09756930506063,11.741209110633934,0.097569305060631,0.06,0.0,0.22,8.0,0.097569305060631,0.06,15.0,0.44
18,18.0,11.281697974074994,279.09185977691465,11.281697974074994,9.091859776914646,0.06,0.0,0.22,8.0,9.091859776914646,0.06,15.0,0.44
19,19.0,12.23268686366887,304.97473521885865,12.23268686366887,34.974735218858655,0.06,0.0,0.22,8.0,34.974735218858655,0.06,15.0,0.44
20,20.0,12.223841239925118,281.05160338683277,12.223841239925118,11.051603386832767,0.06,0.0,0.22,8.0,11.051603386832767,0.06,15.0,0.44
21,21.0,11.26736903004631,305.4093294061283,11.26736903004631,35.40932940612828,0.06,0.0,0.22,8.0,35.40932940612828,0.06,15.0,0.44
22,22.0,12.614050884633492,287.5344967148824,12.614050884633492,17.53449671488238,0.06,0.0,0.22,8.0,17.53449671488238,0.06,15.0,0.44
23,23.0,11.677750303034417,296.94289800988093,11.677750303034417,26.942898009880935,0.06,0.0,0.22,8.0,26.942898009880935,0.06,15.0,0.44
24,24.0,11.49720981533308,303.15239108136643,11.49720981533308,33.15239108136643,0.06,0.0,0.22,8.0,33.15239108136643,0.06,15.0,0.44
25,25.0,11.52685731413642,309.61549870016205,11.52685731413642,39.61549870016205,0.06,0.0,0.22,8.0,39.61549870016205,0.06,15.0,0.44
26,26.0,12.362687017118365,291.1075304651841,12.362687017118365,21.107530465184084,0.06,0.0,0.22,8.0,21.107530465184084,0.06,15.0,0.44
27,27.0,11.127327940189891,273.4493441227756,11.127327940189891,3.449344122775585,0.06,0.0,0.22,8.0,3.449344122775585,0.06,15.0,0.44
28,28.0,12.1550532317266,274.57388070808565,12.1550532317266,4.573880708085653,0.06,0.0,0.22,8.0,4.573880708085653,0.06,15.0,0.44
29,29.0,12.44244009529642,285.3480443488543,12.44244009529642,15.348044348854273,0.06,0.0,0.22,8.0,15.348044348854273,0.06,15.0,0.44
30,30.0,11.625418696870032,276.48677870621543,11.625418696870032,6.486778706215432,0.06,0.0,0.22,8.0,6.486778706215432,0.06,15.0,0.44
31,31.0,11.829067471920775,266.0186832906972,11.829067471920775,-3.981316709302746,0.06,0.0,0.22,8.0,-3.981316709302746,0.06,15.0,0.44
32,32.0,11.251968681657985,279.844019623261,11.251968681657985,9.844019623260976,0.06,0.0,0.22,8.0,9.844019623260976,0.06,15.0,0.44
33,33.0,11.59105443568915,286.32558039501544,11.59105443568915,16.325580395015436,0.06,0.0,0.22,8.0,16.325580395015436,0.06,15.0,0.44
34,34.0,11.109810439568424,293.14702330167233,11.109810439568424,23.147023301672334,0.06,0.0,0.22,8.0,23.147023301672334,0.06,15.0,0.44
35,35.0,12.132348305691433,296.6149395822189,12.132348305691433,26.61493958221888,0.06,0.0,0.22,8.0,26.61493958221888,0.06,15.0,0.44
36,36.0,12.143694967286976,326.09635153049743,12.143694967286976,56.09635153049743,0.06,0.0,0.22,8.0,56.09635153049743,0.06,15.0,0.44
37,37.0,12.173296615027427,271.9955632688072,12.173296615027427,1.9955632688071887,0.06,0.0,0.22,8.0,1.9955632688071887,0.06,15.0,0.44
38,38.0,12.483268553851346,298.146152687663,12.483268553851346,28.146152687663005,0.06,0.0,0.22,8.0,28.146152687663005,0.06,15.0,0.44
39,39.0,13.00856964736936,270.2708202491776,13.00856964736936,0.2708202491775751,0.06,0.0,0.22,8.0,0.2708202491775751,0.06,15.0,0.44
40,40.0,12.069474543227635,296.2261772958559,12.069474543227635,26.226177295855905,0.06,0.0,0.22,8.0,26.226177295855905,0.06,15.0,0.44
41,41.0,12.119135383435687,287.78529938308435,12.119135383435687,17.78529938308435,0.06,0.0,0.22,8.0,17.78529938308435,0.06,15.0,0.44
42,42.0,12.325699905384363,278.100789420125,12.325699905384363,8.100789420125011,0.06,0.0,0.22,8.0,8.100789420125011,0.06,15.0,0.44
43,43.0,11.71163771486417,295.3057832063546,11.71163771486417,25.30578320635459,0.06,0.0,0.22,8.0,25.30578320635459,0.06,15.0,0.44
44,44.0,11.542000278327544,307.2248813255139,11.542000278327544,37.22488132551388,0.06,0.0,0.22,8.0,37.22488132551388,0.06,15.0,0.44
45,45.0,11.624433470533626,306.357261609099,11.624433470533626,36.357261609099,0.06,0.0,0.22,8.0,36.357261609099,0.06,15.0,0.44
46,46.0,11.773569255071916,299.52993468795984,11.773569255071916,29.529934687959837,0.06,0.0,0.22,8.0,29.529934687959837,0.06,15.0,0.44
47,47.0,12.449577314068865,274.3096088972713,12.449577314068865,4.309608897271289,0.06,0.0,0.22,8.0,4.309608897271289,0.06,15.0,0.44
48,48.0,12.083661031810818,273.9990404420334,12.083661031810818,3.9990404420333903,0.06,0.0,0.22,8.0,3.9990404420333903,0.06,15.0,0.44
49,49.0,11.85813825973592,304.27365093329837,11.85813825973592,34.27365093329837,0.06,0.0,0.22,8.0,34.27365093329837,0.06,15.0,0.44
50,50.0,12.653712828710564,285.34092199021376,12.653712828710564,15.340921990213758,0.06,0.0,0.22,8.0,15.340921990213758,0.06,15.0,0.44
51,51.0,11.774079202922964,300.7697494268934,11.774079202922964,30.769749426893384,0.06,0.0,0.22,8.0,30.769749426893384,0.06,15.0,0.44
52,52.0,13.064669472078432,286.40535600976534,13.064669472078432,16.40535600976534,0.06,0.0,0.22,8.0,16.40535600976534,0.06,15.0,0.44
53,53.0,11.28610207024308,297.4049880781576,11.28610207024308,27.4049880781576,0.06,0.0,0.22,10.93847167268187,27.4049880781576,0.06,15.0,0.44
54,54.0,11.425132784298345,292.34302029278876,11.425132784298345,22.343020292788765,0.06,0.0,0.22,10.93847167268187,22.343020292788765,0.06,15.0,0.44
55,55.0,12.499599841788356,299.31655509493123,12.499599841788356,29.316555094931232,0.06,0.0,0.22,10.93847167268187,29.316555094931232,0.06,15.0,0.44
56,56.0,12.450660367760333,293.2157981228984,12.450660367760333,23.215798122898377,0.06,0.0,0.22,10.93847167268187,23.215798122898377,0.06,15.0,0.44
57,57.0,10.878239901825616,278.7195789329625,10.878239901825616,8.71957893296252,0.06,0.0,0.22,12.415206264003007,8.71957893296252,0.06,15.0,0.44
58,58.0,12.190556169197917,287.3253124597072,12.190556169197917,17.32531245970722,0.06,0.0,0.22,12.415206264003007,17.32531245970722,0.06,15.0,0.44
59,59.0,11.888856806957076,302.62840518745713,11.888856806957076,32.62840518745713,0.06,0.0,0.22,12.415206264003007,32.62840518745713,0.06,15.0,0.44
60,60.0,11.219615667845508,302.0252528156124,11.219615667845508,32.02525281561242,0.06,0.0,0.22,12.415206264003007,32.02525281561242,0.06,15.0,0.44
61,61.0,12.674322165106311,258.11164031235967,12.674322165106311,-11.888359687640332,0.06,0.0,0.22,12.415206264003007,-11.888359687640332,0.06,15.0,0.44
62,62.0,11.622004771984933,275.28987385342526,11.622004771984933,5.289873853425263,0.06,0.0,0.22,12.415206264003007,5.289873853425263,0.06,15.0,0.44
63,63.0,11.426662701321543,280.83721382951506,11.426662701321543,10.837213829515065,0.06,0.0,0.22,12.415206264003007,10.837213829515065,0.06,15.0,0.44
