,Time,FreestreamWindSpeed,FreestreamWindDir,TurbineWindSpeeds_0,TurbineWindDirs_0,TurbineTurbIntens_0,YawAngles_0,AxIndFactors_0,TurbineWindSpeeds_1,TurbineWindDirs_1,TurbineTurbIntens_1,YawAngles_1,AxIndFactors_1
0,0.0,7.575141523873668,261.5489636724909,7.575141523873668,-8.451036327509087,0.06,15.0,0.22,8.0,-8.451036327509087,0.06,7.5,0.44
1,1.0,8.075913985329311,277.2554374600034,8.075913985329311,7.255437460003407,0.06,15.0,0.22,8.0,7.255437460003407,0.06,7.5,0.44
2,2.0,8.07778280092822,229.30454675583502,8.07778280092822,-40.69545324416504,0.06,15.0,0.22,8.0,-40.69545324416504,0.06,7.5,0.44
3,3.0,8.004683641803478,239.7066477683686,8.004683641803478,-30.29335223163139,0.06,15.0,0.22,8.0,-30.29335223163139,0.06,7.5,0.44
4,4.0,8.417280941765133,264.8157728221425,8.417280941765133,-5.184227177857565,0.06,15.0,0.22,8.0,-5.184227177857565,0.06,7.5,0.44
5,5.0,7.7544900546611,242.52612255098774,7.7544900546611,-27.473877449012207,0.06,15.0,0.22,8.0,-27.473877449012207,0.06,7.5,0.44
6,6.0,8.412475166233637,254.06446351682345,8.412475166233637,-15.93553648317652,0.06,15.0,0.22,8.0,-15.93553648317652,0.06,7.5,0.44
7,7.0,9.18103789062439,257.57778579512234,9.18103789062439,-12.422214204877719,0.06,15.0,0.22,8.0,-12.422214204877719,0.06,7.5,0.44
8,8.0,8.251462954401887,247.50305925900167,8.251462954401887,-22.496940740998298,0.06,15.0,0.22,8.0,-22.496940740998298,0.06,7.5,0.44
9,9.0,7.2814635051655205,278.0468239948448,7.2814635051655205,8.046823994844772,0.06,15.0,0.22,8.0,8.046823994844772,0.06,7.5,0.44
10,10.0,8.436454285343373,250.89967473805015,8.436454285343373,-19.10032526194982,0.06,15.0,0.22,8.0,-19.10032526194982,0.06,7.5,0.44
